aggregate_id,aggregation_number,delta_t,sd,n_samples
2077,36,1800.0,79.83355779477763,15
2077,36,2100.0,92.25801238514293,14
2077,36,2400.0,100.72089100506865,13
2080,30,300.0,26.55862776449135,4
2080,30,600.0,58.18739335524799,3
2080,30,900.0,41.28411384694528,2
2080,30,1200.0,23.83323165284881,1
2085,12,300.0,28.24796846224235,39
2085,12,600.0,52.06410698485964,38
2085,12,900.0,86.88265521749184,37
2085,12,1200.0,113.1903227366974,36
2085,12,1500.0,139.85043128182133,35
2085,12,1800.0,164.53790474195839,34
2085,12,2100.0,194.25844577223327,33
2085,12,2400.0,210.1564385206617,32
2086,36,300.0,19.73387227217225,11
2086,36,600.0,49.510932759121225,10
2086,36,900.0,85.39003478215969,9
2086,36,1200.0,122.35983459119292,8
2086,36,1500.0,165.5710307920821,7
2086,36,1800.0,209.24677808429593,6
2086,36,2100.0,217.32296371374295,5
2086,36,2400.0,220.04110890517282,4
2091,12,300.0,23.10659334549739,9
2091,12,600.0,56.184449624506826,8
2091,12,900.0,79.66534134877556,7
2091,12,1200.0,83.23563786956863,6
2091,12,1500.0,99.30249154972034,5
2091,12,1800.0,98.77923586881639,4
2091,12,2100.0,52.487463116383005,3
2091,12,2400.0,49.04623394240265,2
2092,7,300.0,39.086568094173444,36
2092,7,600.0,83.15454999642932,35
2092,7,900.0,125.73463943944355,34
2092,7,1200.0,171.3170726898844,33
2092,7,1500.0,215.14822658684994,32
2092,7,1800.0,253.5567995128277,31
2092,7,2100.0,301.6323613102951,30
2092,7,2400.0,357.14935320520533,29
2093,30,300.0,16.63444813675346,22
2093,30,600.0,31.795521123613316,21
2093,30,900.0,44.65362474527008,20
2093,30,1200.0,64.9526344102983,19
2093,30,1500.0,86.91222346355046,18
2093,30,1800.0,97.82405651329175,17
2093,30,2100.0,115.96830649074322,16
2093,30,2400.0,138.92639801956585,15
2100,36,300.0,14.185932130362533,12
2100,36,600.0,22.096398471481038,11
2100,36,900.0,28.769402342218644,10
2100,36,1200.0,38.35925835774846,9
2100,36,1500.0,52.93793215163419,8
2100,36,1800.0,72.16860022193471,7
2100,36,2100.0,88.84937851834964,6
2100,36,2400.0,123.9767278538025,5
2103,36,300.0,12.538013293009582,12
2103,36,600.0,25.4420744306571,11
2103,36,900.0,35.722005488815064,10
2103,36,1200.0,52.281361290339845,9
2103,36,1500.0,75.04819191148086,8
2103,36,1800.0,72.31728242281022,7
2103,36,2100.0,65.37579028523437,6
2103,36,2400.0,52.830810077299795,5
2106,7,300.0,34.0296087309144,21
2106,7,600.0,57.92834962922492,20
2106,7,900.0,81.0542247966195,19
2106,7,1200.0,95.3917405362981,18
2106,7,1500.0,113.55765985396086,17
2106,7,1800.0,129.76777062765066,16
2106,7,2100.0,164.2586422503778,15
2106,7,2400.0,198.3495881049635,14
2107,23,300.0,20.811223116813125,88
2107,23,600.0,37.16819054906126,87
2107,23,900.0,47.398884276423644,86
2107,23,1200.0,57.61820999462501,85
2107,23,1500.0,66.14448576553906,84
2107,23,1800.0,75.73846009127634,83
2107,23,2100.0,85.35325412622795,82
2107,23,2400.0,98.82871500095605,81
2108,6,300.0,20.022614846733127,1
2109,1,300.0,91.00111517967217,1
2112,36,300.0,13.885623396343663,12
2112,36,600.0,29.650461350222187,11
2112,36,900.0,45.38512823148483,10
2112,36,1200.0,64.11270346262583,9
2112,36,1500.0,84.68023740568236,8
2112,36,1800.0,111.69675395057072,7
2112,36,2100.0,141.99474096977463,6
2112,36,2400.0,155.91859808213897,5
2115,7,300.0,25.642509397815985,6
2115,7,600.0,44.822667629906505,5
2115,7,900.0,68.12796660265869,4
2115,7,1200.0,77.05825584733911,3
2115,7,1500.0,63.66146685105683,2
2115,7,1800.0,50.53797307303543,1
2118,7,300.0,18.7471444141963,4
2118,7,600.0,22.982187134002114,3
2118,7,900.0,51.40360634878348,2
2118,7,1200.0,61.89093650818519,1
2121,7,300.0,41.22775018965845,18
2121,7,600.0,67.2089699094747,17
2121,7,900.0,96.13016205016797,16
2121,7,1200.0,121.75130761719548,15
2121,7,1500.0,144.32993034917723,14
2121,7,1800.0,163.03083362167962,13
2121,7,2100.0,148.28123618660953,12
2121,7,2400.0,141.88854614120427,11
2124,72,300.0,10.82406223662755,103
2124,72,600.0,22.097302706396896,102
2124,72,900.0,32.868525975443156,101
2124,72,1200.0,44.46368208891663,100
2124,72,1500.0,56.84514279249064,99
2124,72,1800.0,71.56010668243317,98
2124,72,2100.0,86.30323374828642,97
2124,72,2400.0,99.82948153777208,96
2127,36,300.0,16.53020271998545,52
2127,36,600.0,31.449306907604434,51
2127,36,900.0,46.13679346670818,50
2127,36,1200.0,57.445209289824966,49
2127,36,1500.0,62.06006879331136,48
2127,36,1800.0,67.28841132969484,47
2127,36,2100.0,77.25464185874644,46
2127,36,2400.0,90.9752231681525,45
2130,72,300.0,10.743121567280909,18
2130,72,600.0,20.578742357041875,17
2130,72,900.0,32.95269523723369,16
2130,72,1200.0,39.91804213188952,15
2130,72,1500.0,44.748985259097445,14
2130,72,1800.0,54.80063802272495,13
2130,72,2100.0,61.751977397265506,12
2130,72,2400.0,71.85763498787848,11
2133,30,300.0,16.74653599492373,105
2133,30,600.0,36.55274306527439,104
2133,30,900.0,57.25618432307975,103
2133,30,1200.0,77.99107184581155,102
2133,30,1500.0,100.29726240122325,101
2133,30,1800.0,121.819227097539,100
2133,30,2100.0,141.47220494736948,99
2133,30,2400.0,159.4469807132228,98
2134,7,300.0,40.37564789733495,47
2134,7,600.0,75.34173797931159,46
2134,7,900.0,108.94603809611539,45
2134,7,1200.0,134.40978111796997,44
2134,7,1500.0,160.86323380316892,43
2134,7,1800.0,191.40219431115617,42
2134,7,2100.0,216.72450984233,41
2134,7,2400.0,249.61921811220972,40
2135,12,300.0,30.1678164031653,109
2135,12,600.0,67.26295643159395,108
2135,12,900.0,104.45381353170093,107
2135,12,1200.0,142.48643752736533,106
2135,12,1500.0,183.31550291157262,105
2135,12,1800.0,221.848996557642,104
2135,12,2100.0,262.2316544745546,103
2135,12,2400.0,300.0663055945381,102
2138,36,300.0,19.497066549627863,26
2138,36,600.0,40.51916005498834,25
2138,36,900.0,55.64612348455885,24
2138,36,1200.0,71.7832557025723,23
2138,36,1500.0,90.06975518208395,22
2138,36,1800.0,102.70575775713812,21
2138,36,2100.0,123.61071997438955,20
2138,36,2400.0,152.0170427507794,19
2139,72,300.0,9.392886678516334,17
2139,72,600.0,20.207184576452526,16
2139,72,900.0,25.185638203784563,15
2139,72,1200.0,33.05679039326582,14
2139,72,1500.0,41.732633130472706,13
2139,72,1800.0,45.159615920996,12
2139,72,2100.0,46.04087982719803,11
2139,72,2400.0,45.94316942711886,10
2144,36,300.0,13.187824164820071,5
2144,36,600.0,37.13128269231566,4
2144,36,900.0,60.75756182729301,3
2144,36,1200.0,95.07550262272296,2
2144,36,1500.0,138.85909537756115,1
2147,72,300.0,10.444664270049405,30
2147,72,600.0,17.39319515760129,29
2147,72,900.0,27.332878598252968,28
2147,72,1200.0,38.3747603188705,27
2147,72,1500.0,54.33424911113486,26
2147,72,1800.0,71.30804382760851,25
2147,72,2100.0,84.23941157499839,24
2147,72,2400.0,102.00800204015631,23
2150,72,300.0,9.337643330747694,23
2150,72,600.0,16.9117135899773,22
2150,72,900.0,23.290345617655653,21
2150,72,1200.0,25.823114705037334,20
2150,72,1500.0,30.623156351184292,19
2150,72,1800.0,35.91548323540916,18
2150,72,2100.0,43.91362267630795,17
2150,72,2400.0,50.87018476633101,16
2153,12,300.0,30.50592402225998,63
2153,12,600.0,72.44459436493273,62
2153,12,900.0,105.95465238009164,61
2153,12,1200.0,135.08053802889123,60
2153,12,1500.0,159.05095961230398,59
2153,12,1800.0,192.29794277279018,58
2153,12,2100.0,236.06531122985308,57
2153,12,2400.0,278.16378722543834,56
2156,37,300.0,14.430920304202496,72
2156,37,600.0,26.725574545945367,71
2156,37,900.0,39.74515174455963,70
2156,37,1200.0,55.39396701441919,69
2156,37,1500.0,71.45032753920674,68
2156,37,1800.0,86.65190393282809,67
2156,37,2100.0,99.16353298967556,66
2156,37,2400.0,114.11383969836061,65
2159,37,300.0,21.253592592940585,16
2159,37,600.0,40.25715316171539,15
2159,37,900.0,70.43949755276802,14
2159,37,1200.0,103.21364041381786,13
2159,37,1500.0,134.89910520099153,12
2159,37,1800.0,156.93314635343788,11
2159,37,2100.0,180.03030512332307,10
2159,37,2400.0,207.309280154712,9
2160,72,300.0,10.355670687820377,28
2160,72,600.0,18.022793102354086,27
2160,72,900.0,24.031931370134938,26
2160,72,1200.0,30.624930691863113,25
2160,72,1500.0,37.4495290661259,24
2160,72,1800.0,46.25174129863507,23
2160,72,2100.0,57.262272001599925,22
2160,72,2400.0,63.307574042879075,21
2161,12,300.0,24.76722022193513,22
2161,12,600.0,43.50017778589387,21
2161,12,900.0,58.29908172635733,20
2161,12,1200.0,64.75637572320478,19
2161,12,1500.0,67.74486396390488,18
2161,12,1800.0,69.89015881762649,17
2161,12,2100.0,77.37040619541223,16
2161,12,2400.0,69.84152546415775,15
2168,23,300.0,21.37608832567345,180
2168,23,600.0,42.4789679499101,179
2168,23,900.0,66.80353419779544,178
2168,23,1200.0,93.0546710144796,177
2168,23,1500.0,121.23008206923276,176
2168,23,1800.0,147.08035668005994,175
2168,23,2100.0,172.64416037350455,174
2168,23,2400.0,200.21816906370577,173
2174,36,300.0,13.57498359882988,89
2174,36,600.0,23.546741182701556,88
2174,36,900.0,35.16900987452167,87
2174,36,1200.0,45.273785078813575,86
2174,36,1500.0,57.92059354318617,85
2174,36,1800.0,71.41194467571606,84
2174,36,2100.0,85.31273163993704,83
2174,36,2400.0,100.65045036465922,82
2177,12,300.0,25.589074639974942,13
2177,12,600.0,49.89187374736812,12
2177,12,900.0,68.20202880456036,11
2177,12,1200.0,90.1090057662821,10
2177,12,1500.0,128.6746201882877,9
2177,12,1800.0,174.23852361580774,8
2177,12,2100.0,209.9527001237057,7
2177,12,2400.0,242.21656089368665,6
2178,72,300.0,9.244964434632001,14
2178,72,600.0,23.62501917718521,13
2178,72,900.0,40.14609549998952,12
2178,72,1200.0,61.084413327592216,11
2178,72,1500.0,89.94020120373617,10
2178,72,1800.0,126.85037385281203,9
2178,72,2100.0,159.32982479159804,8
2178,72,2400.0,181.92555035438474,7
2181,37,300.0,18.115072147597164,16
2181,37,600.0,31.382714355948846,15
2181,37,900.0,49.734468664893306,14
2181,37,1200.0,56.93053228799434,13
2181,37,1500.0,63.49682480497924,12
2181,37,1800.0,70.93840352398516,11
2181,37,2100.0,77.7536150031548,10
2181,37,2400.0,82.16381805977463,9
2186,72,300.0,26.591121988646027,3
2186,72,600.0,62.01566721550675,2
2186,72,900.0,140.5209138373229,1
2189,23,300.0,22.918865097228093,15
2189,23,600.0,49.9007230031192,14
2189,23,900.0,70.68547129874898,13
2189,23,1200.0,98.09197289827539,12
2189,23,1500.0,126.79696527671355,11
2189,23,1800.0,138.99569937451136,10
2189,23,2100.0,158.23779484581095,9
2189,23,2400.0,188.13919743424583,8
2192,37,300.0,20.778986969674182,11
2192,37,600.0,58.6043340803396,10
2192,37,900.0,110.68439803459063,9
2192,37,1200.0,164.99018499233395,8
2192,37,1500.0,216.6754937551983,7
2192,37,1800.0,292.4645619946327,6
2192,37,2100.0,381.9822650462827,5
2192,37,2400.0,479.7009405718677,4
2195,12,300.0,32.79450146420625,16
2195,12,600.0,57.74855072332388,15
2195,12,900.0,80.29059859093867,14
2195,12,1200.0,120.67407764464537,13
2195,12,1500.0,143.47960614629451,12
2195,12,1800.0,179.29577584186066,11
2195,12,2100.0,223.2699646592824,10
2195,12,2400.0,256.9570055003927,9
2198,12,300.0,11.529355687591085,6
2198,12,600.0,18.671733632949817,5
2198,12,900.0,21.451726017116453,4
2198,12,1200.0,12.583820340306772,3
2198,12,1500.0,3.6172750588897995,2
2198,12,1800.0,3.2047958859059715,1
2201,23,300.0,25.205373165656724,25
2201,23,600.0,45.82507996725867,24
2201,23,900.0,67.72878814479014,23
2201,23,1200.0,85.60243735356092,22
2201,23,1500.0,104.60136511271087,21
2201,23,1800.0,120.01767594945133,20
2201,23,2100.0,132.3069534698596,19
2201,23,2400.0,146.9521615846238,18
2204,37,300.0,12.970976493251891,23
2204,37,600.0,26.562326655731216,22
2204,37,900.0,41.18754984290157,21
2204,37,1200.0,52.327906278916,20
2204,37,1500.0,66.1222742019662,19
2204,37,1800.0,81.23143426825908,18
2204,37,2100.0,103.42692094061961,17
2204,37,2400.0,132.92877968340525,16
2205,23,300.0,13.417632714839206,1
2210,36,300.0,17.037025059706973,52
2210,36,600.0,36.237217422088996,51
2210,36,900.0,56.23017099009398,50
2210,36,1200.0,74.50845615556435,49
2210,36,1500.0,92.53155460157235,48
2210,36,1800.0,109.30444055836114,47
2210,36,2100.0,130.49404809019526,46
2210,36,2400.0,151.789350209522,45
2213,12,300.0,28.838177680360673,27
2213,12,600.0,51.77030176874133,26
2213,12,900.0,70.97695124724441,25
2213,12,1200.0,97.43485432271866,24
2213,12,1500.0,118.1726211095589,23
2213,12,1800.0,135.2050082349036,22
2213,12,2100.0,155.81343648793492,21
2213,12,2400.0,170.9516497581207,20
2216,36,300.0,11.929251669541626,12
2216,36,600.0,18.18569716822501,11
2216,36,900.0,19.441464796325594,10
2216,36,1200.0,25.109001692902048,9
2216,36,1500.0,27.894592336012384,8
2216,36,1800.0,23.002046626306143,7
2216,36,2100.0,17.83878400900627,6
2216,36,2400.0,18.257814616524563,5
2217,23,300.0,13.810935234633105,22
2217,23,600.0,24.13901290791087,21
2217,23,900.0,35.904556540311354,20
2217,23,1200.0,43.94530846149259,19
2217,23,1500.0,56.04682070991425,18
2217,23,1800.0,66.08879757697484,17
2217,23,2100.0,70.81345578941888,16
2217,23,2400.0,81.56685481212294,15
2220,12,300.0,36.3160135240652,9
2220,12,600.0,70.85575573188547,8
2220,12,900.0,108.5317640544852,7
2220,12,1200.0,163.80048334107687,6
2220,12,1500.0,237.54575139696163,5
2220,12,1800.0,315.37210946804845,4
2220,12,2100.0,434.51692026420886,3
2220,12,2400.0,535.9939865957688,2
2225,12,300.0,32.27805041603419,8
2225,12,600.0,63.208318084322805,7
2225,12,900.0,93.27768733127904,6
2225,12,1200.0,147.20482452397397,5
2225,12,1500.0,173.89086376921426,4
2225,12,1800.0,217.20361177965754,3
2225,12,2100.0,203.22958986682474,2
2225,12,2400.0,87.70250404195428,1
2228,23,300.0,18.57753410179026,17
2228,23,600.0,33.122549794665424,16
2228,23,900.0,51.91020916441921,15
2228,23,1200.0,59.03580369935457,14
2228,23,1500.0,70.55313605785126,13
2228,23,1800.0,71.7565064293872,12
2228,23,2100.0,89.19909343708198,11
2228,23,2400.0,106.80754697492644,10
2231,37,300.0,19.29715005539728,64
2231,37,600.0,37.41793098487683,63
2231,37,900.0,59.39457458269064,62
2231,37,1200.0,84.2512581468758,61
2231,37,1500.0,109.99109734336949,60
2231,37,1800.0,139.57146984429053,59
2231,37,2100.0,173.86064022900408,58
2231,37,2400.0,212.2387030037004,57
2234,72,300.0,12.858884075146094,100
2234,72,600.0,24.49773015979671,99
2234,72,900.0,35.71899443442692,98
2234,72,1200.0,45.87432248833797,97
2234,72,1500.0,54.588910311520486,96
2234,72,1800.0,68.09828217218367,95
2234,72,2100.0,82.78960023090588,94
2234,72,2400.0,96.58219546498148,93
2237,37,300.0,6.662540616125937,4
2237,37,600.0,18.64627360024391,3
2237,37,900.0,31.342772749294127,2
2237,37,1200.0,32.252363382974515,1
2240,12,300.0,32.560317924183224,41
2240,12,600.0,62.44356968818529,40
2240,12,900.0,86.39658253489894,39
2240,12,1200.0,110.92406471916497,38
2240,12,1500.0,131.93076257290124,37
2240,12,1800.0,145.93738705041588,36
2240,12,2100.0,166.7977729484593,35
2240,12,2400.0,178.83080828215236,34
2243,36,300.0,17.54519123758381,60
2243,36,600.0,32.42952524345185,59
2243,36,900.0,46.91998446575912,58
2243,36,1200.0,59.1480104369848,57
2243,36,1500.0,68.24107269140215,56
2243,36,1800.0,75.70223328625737,55
2243,36,2100.0,80.67983839845522,54
2243,36,2400.0,81.15224748196036,53
2244,23,300.0,21.41554603902025,41
2244,23,600.0,44.662029936884444,40
2244,23,900.0,72.51090342629918,39
2244,23,1200.0,102.64738876341163,38
2244,23,1500.0,134.95660968262212,37
2244,23,1800.0,160.33187098780195,36
2244,23,2100.0,186.20250016695553,35
2244,23,2400.0,204.26086497323675,34
2250,12,300.0,16.717524218584792,8
2250,12,600.0,32.48636991618359,7
2250,12,900.0,49.449407758039854,6
2250,12,1200.0,67.09664144537271,5
2250,12,1500.0,79.60103548624414,4
2250,12,1800.0,100.07962023745812,3
2250,12,2100.0,154.2721033519494,2
2250,12,2400.0,217.36792112356903,1
2258,23,300.0,24.532364264260906,27
2258,23,600.0,58.38289797805962,26
2258,23,900.0,96.76126250861124,25
2258,23,1200.0,137.18035048573984,24
2258,23,1500.0,184.0370505169878,23
2258,23,1800.0,231.37712868987356,22
2258,23,2100.0,275.85091528689895,21
2258,23,2400.0,304.9470339293123,20
2261,36,300.0,16.510476292068116,28
2261,36,600.0,27.992863321172635,27
2261,36,900.0,40.16843030128146,26
2261,36,1200.0,58.603382398265566,25
2261,36,1500.0,73.31787743502379,24
2261,36,1800.0,87.94235008126181,23
2261,36,2100.0,106.04675624641209,22
2261,36,2400.0,121.46467188474749,21
2264,72,300.0,9.458491901411165,54
2264,72,600.0,18.16634355488904,53
2264,72,900.0,29.85688804671362,52
2264,72,1200.0,41.72126688872847,51
2264,72,1500.0,54.654733240851364,50
2264,72,1800.0,68.23546958949022,49
2264,72,2100.0,82.6584790826095,48
2264,72,2400.0,96.21548334623844,47
2267,37,300.0,14.887011090547126,85
2267,37,600.0,28.77453889476688,84
2267,37,900.0,42.62746758924592,83
2267,37,1200.0,52.510068174463115,82
2267,37,1500.0,60.133361295097785,81
2267,37,1800.0,69.38422693912393,80
2267,37,2100.0,81.16793839649469,79
2267,37,2400.0,93.33021335527464,78
2270,36,300.0,15.557157583080826,42
2270,36,600.0,26.326540181463322,41
2270,36,900.0,40.740904905123635,40
2270,36,1200.0,53.761037597214674,39
2270,36,1500.0,71.82133552809817,38
2270,36,1800.0,90.10185506708655,37
2270,36,2100.0,113.82979628398981,36
2270,36,2400.0,137.75174498648147,35
2273,23,300.0,16.37486882600277,51
2273,23,600.0,31.933193814024175,50
2273,23,900.0,47.54065132380693,49
2273,23,1200.0,67.25685991663585,48
2273,23,1500.0,85.31154112963883,47
2273,23,1800.0,98.89683231595588,46
2273,23,2100.0,112.9814601109945,45
2273,23,2400.0,122.3122689365151,44
2276,12,300.0,25.308078492533117,92
2276,12,600.0,58.72023496154539,91
2276,12,900.0,92.07623318943673,90
2276,12,1200.0,136.84920352330616,89
2276,12,1500.0,182.13539107624308,88
2276,12,1800.0,224.36622411254302,87
2276,12,2100.0,267.4588749581296,86
2276,12,2400.0,305.2348829544409,85
2279,72,300.0,9.224223804265005,72
2279,72,600.0,19.20626077678838,71
2279,72,900.0,27.115202090498272,70
2279,72,1200.0,32.56868639254607,69
2279,72,1500.0,37.55380536179757,68
2279,72,1800.0,43.1314930521383,67
2279,72,2100.0,49.00001688471954,66
2279,72,2400.0,53.94595669035539,65
2282,23,300.0,19.32959211523487,39
2282,23,600.0,41.771475785012726,38
2282,23,900.0,65.60412193046635,37
2282,23,1200.0,89.42346481480035,36
2282,23,1500.0,115.25963938051697,35
2282,23,1800.0,146.87272153738792,34
2282,23,2100.0,177.39171891948698,33
2282,23,2400.0,200.60778587791307,32
2285,72,300.0,12.060973663278785,20
2285,72,600.0,21.4289658385219,19
2285,72,900.0,37.99577269313125,18
2285,72,1200.0,54.74839819873451,17
2285,72,1500.0,67.61330844197829,16
2285,72,1800.0,83.41858340050409,15
2285,72,2100.0,93.82115320704307,14
2285,72,2400.0,102.77260708316834,13
2288,36,300.0,14.670470534692283,60
2288,36,600.0,29.15029321235749,59
2288,36,900.0,44.10530087645101,58
2288,36,1200.0,62.69642634402173,57
2288,36,1500.0,81.78851211743358,56
2288,36,1800.0,102.81636279179713,55
2288,36,2100.0,120.22391619984401,54
2288,36,2400.0,141.80444867968706,53
2291,36,300.0,21.217224762210208,4
2291,36,600.0,58.447607376436714,3
2291,36,900.0,113.5883710176641,2
2291,36,1200.0,190.2845105498123,1
2294,72,300.0,10.243480511682893,20
2294,72,600.0,20.432477069946685,19
2294,72,900.0,27.391132368314786,18
2294,72,1200.0,30.43981973373353,17
2294,72,1500.0,35.805207422435586,16
2294,72,1800.0,34.64640130978665,15
2294,72,2100.0,31.63482664955371,14
2294,72,2400.0,33.478271720275615,13
2295,37,300.0,13.89613000410246,82
2295,37,600.0,28.56678424001874,81
2295,37,900.0,46.45002025971231,80
2295,37,1200.0,64.12896545445543,79
2295,37,1500.0,81.56250738348889,78
2295,37,1800.0,99.92732956200275,77
2295,37,2100.0,118.63414674729036,76
2295,37,2400.0,138.26537950943654,75
2300,23,300.0,19.689519546168246,52
2300,23,600.0,45.078082277109516,51
2300,23,900.0,69.6835816813344,50
2300,23,1200.0,91.87355579126495,49
2300,23,1500.0,105.33850800050766,48
2300,23,1800.0,118.37541150780753,47
2300,23,2100.0,125.10349505429774,46
2300,23,2400.0,131.79607499609992,45
2303,36,300.0,18.341567871711405,33
2303,36,600.0,34.02557368624373,32
2303,36,900.0,49.71467100497328,31
